geometry	hierarchy	codingscheme	affiliation	battledimension	status	functionid	name	remarks
POLYGON	2.X.2.1.1.3.1.1.2	G	F	C	*	MGAUAP	FRIENDLY PLANNED/ON ORDER
POLYGON	2.X.2.1.1.3.1.1.3	G	H	C	*	MGAUAE	ENEMY KNOWN/CONFIRMED
POLYGON	2.X.2.1.1.3.1.1.4	G	H	C	*	MGAUAS	ENEMY SUSPECTED/TEMPLATED
POLYGON	2.X.2.1.1.3.1.2	G	*	C	*	MGAUB-	ASSEMBLY AREA
POLYGON	2.X.2.1.1.3.1.2.1	G	*	C	*	MGAUBO	OCCUPIED
POLYGON	2.X.2.1.1.3.1.2.2	G	*	C	*	MGAUBM	OCCUPIED BY MULTIPLE UNITS
POLYGON	2.X.2.1.1.3.1.2.3	G	*	C	*	MGAUBR	PROPOSED/ON ORDER
	2.X.2.1.1.3.2	G	*	C	*	MGAS--	SPECIFIED AREA	N/A
POLYGON	2.X.2.1.1.3.2.1	G	*	C	*	MGASD-	DROP ZONE (DZ)
POLYGON	2.X.2.1.1.3.2.2	G	*	C	*	MGASE-	EXTRACTION ZONE (EZ)
POLYGON	2.X.2.1.1.3.2.3	G	*	C	*	MGASL-	LANDING ZONE (LZ)
POLYGON	2.X.2.1.1.3.2.4	G	*	C	*	MGASP-	PICKUP ZONE (PZ)
POLYGON	2.X.2.1.1.3.2.5	G	*	C	*	MGASS-	SEARCH AREA/RECONNAISSANCE AREA
POLYGON	2.X.2.1.1.3.2.6	G	*	C	*	MGASM-	LIMITED ACCESS AREA
POLYGON	2.X.2.1.1.3.2.7	G	*	C	*	MGASG-	ENGAGEMENT AREA
POLYGON	2.X.2.1.1.3.2.8	G	*	C	*	MGASF-	FORTIFIED AREA
POLYGON	2.X.2.1.1.3.2.9	G	*	C	*	MGAST-	STAGING AREA
	2.X.2.1.2	G	*	C	*	MA----	AVIATION MANOEUVRE GRAPHICS	N/A
	2.X.2.1.2.1	G	*	C	*	MAA---	AVIATION POINTS	N/A
POINT	2.X.2.1.2.1.1	G	*	C	*	MAAP--	AIR CONTROL POINT (ACP)
POINT	2.X.2.1.2.1.2	G	*	C	*	MAAC--	COMMUNICATIONS CHECKPOINT (CCP)
POINT	2.X.2.1.2.1.3	G	*	C	*	MAAU--	POP UP POINT (PUP)
POINT	2.X.2.1.2.1.4	G	*	C	*	MAAD--	DOWNED AIRCREW PICK UP POINT
	2.X.2.1.2.2	G	*	C	*	MAL---	AVIATION LINES	N/A
LINE	2.X.2.1.2.2.1	G	*	C	*	MALC--	AIR CORRIDOR	N/A
LINE	2.X.2.1.2.2.2	G	*	C	*	MALM--	MINIMUM RISK ROUTE (MRR)
LINE	2.X.2.1.2.2.3	G	*	C	*	MALS--	STANDARD-USE ARMY AIRCRAFT FLIGHT ROUTE (SAAFR)
LINE	2.X.2.1.2.2.4	G	*	C	*	MALU--	UNMANNED AERIAL VEHICLE (UAV) ROUTE
LINE	2.X.2.1.2.2.5	G	*	C	*	MALL--	LOW LEVEL TRANSIT ROUTE (LLTR)
